dim_is_requested	ds_night	ds	id_listing_anon	id_user_anon	m_effective_daily_price	m_pricing_cleaning_fee	dim_market	dim_lat	dim_lng	dim_room_type	dim_person_capacity	dim_is_instant_bookable	m_checkouts	m_reviews	days_since_last_booking	cancel_policy	image_quality_score	m_total_overall_rating	m_professional_pictures	dim_has_wireless_internet	ds_night_day_of_week	ds_night_day_of_year	ds_checkin_gap	ds_checkout_gap	occ_occupancy_plus_minus_7_ds_night	occ_occupancy_plus_minus_14_ds_night	occ_occupancy_trailing_90_ds	m_minimum_nights	m_maximum_nights	price_booked_most_recent	p2_p3_click_through_score	p3_inquiry_score	listing_m_listing_views_2_6_ds_night_decay	general_market_m_unique_searchers_0_6_ds_night	general_market_m_contacts_0_6_ds_night	general_market_m_reservation_requests_0_6_ds_night	general_market_m_is_booked_0_6_ds_night	m_available_listings_ds_night	kdt_score	r_kdt_listing_views_0_6_avg_n100	r_kdt_n_active_n100	r_kdt_n_available_n100	r_kdt_m_effective_daily_price_n100_p50	r_kdt_m_effective_daily_price_available_n100_p50	r_kdt_m_effective_daily_price_booked_n100_p50
false	2015-09-08	2015-08-09	bf34f1cd-5644-4322-ba2c-cddb211d84ee	981fe380-9e37-4c83-9110-b30c75bec156	186.42701183850437	44.610870361328125	Paris	48.855152	2.363507	Entire home/apt	4	false	117	53	2	5	0.759591	196	2	1	2	251	7	7	0.0	0.0	0.47674418604651164	2	30	112	0.29804327873768155	0.0817408506429278	0.0	2771.5714285714284	1047.142857142857	166.85714285714286	1.0	26682	1.627450942993164	2.045918367346939	78	26	120.62924295432637	120.62924295432637	97.60002384486405
true	2015-09-10	2015-08-11	de9ac0bf-f3c9-4ab3-b340-77b4a8f3b11c	6b5b38da-e17b-47fe-ae80-65eab300c4d4	18.902318819178742	22.26985535067635	Paris	48.75597	2.411324	Private room	1	false	2	1	38	4	0.59669	4	0	1	4	253	7	7	0.0	0.0	0.972972972972973	1	90	21	0.4020218771012103	0.2653658536585366	0.0	2924.8571428571427	1092.7142857142858	177.0	1.0	26531	1.2222222089767456	7.8979591836734695	66	45	38.40751570060608	38.40751570060608	27.433939786147203
false	2015-09-12	2015-08-13	cdcbc8f5-1c42-446e-bab7-84a083b4ddb8	08328405-dcc6-4261-afa1-91c9406c47ab	146.7245460938317	28.409730911254883	Paris	48.8597	2.354839	Entire home/apt	3	false	1	0	341	5	0.553272	0	0	1	6	255	5	1	0.0	0.0	0.0	2	25	173	0.18421052631578946	0.039863013698630136	0.0	3148.5714285714284	1158.2857142857142	213.28571428571428	1.0	27054	1.7966101169586182	4.448979591836735	146	38	133.38595099439243	131.16285181115256	144.5014469105918
false	2015-09-21	2015-08-22	afec07d1-e56d-4bce-af83-f711a4c8a051	900e4649-6f62-4c68-a7b3-8651900d5954	146.76744656624342	22.564903259277344	Paris	48.883358	2.38222	Entire home/apt	4	true	1	0	275	5	0.999398	0	14	1	1	264	7	7	0.0	0.0	0.0	1	7	156	0.23170731707317074	0.12612903225806452	0.0	2915.1428571428573	1109.4285714285713	161.57142857142858	1.0	24867	1.0714285373687744	1.4285714285714286	108	37	75.64168399952545	79.02862507413107	56.44901791009362
true	2015-10-09	2015-09-09	a5336274-04a4-4374-ae2a-e4ab43a3a527	00abd21b-2b3d-4278-9671-e80a224c21aa	648.3333333333334	0.0	Paris	48.86418	2.373846	Entire home/apt	11	true	17	8	6	5	0.849715	26	20	1	5	282	1	2	0.0	0.18181818181818182	0.4864864864864865	3	60	858	0.19357428245672875	0.25296296296296295	0.6666666666666666	3637.285714285714	1226.0	239.0	1.0	24578	2.0	3.3469387755102034	137	43	83.85275691440222	90.5609774675544	74.90846284353265
false	2015-10-10	2015-09-10	2b1e4d2a-a22c-4391-a69f-608e623404c4	968ff6a8-55a7-4a2d-95af-4129068a67ec	89.40894901338733	0.0	Paris	48.797817	2.265303	Entire home/apt	3	false	3	2	74	4	0.549988	9	0	1	6	283	7	7	0.0	0.0	0.52	3	1125	56	0.30159860582494025	0.27685393258426966	0.0	3681.8571428571427	1231.5714285714287	257.42857142857144	1.0	24412	1.0	4.29251700680272	89	47	75.99760666137922	78.2328303867139	73.76238293604453
false	2015-10-15	2015-09-15	4b9cab03-7aab-4ee8-8e5c-c5fdd0060b23	59e486b6-c4a9-48b3-8f36-8eb3c69dfe7e	39.65151922661507	0.0	Paris	48.675884	2.11264	Private room	1	false	10	9	18	4	0.190204	45	0	1	4	288	7	7	0.0	0.0	0.046511627906976744	1	1125	35	0.3532671015313331	0.28083769633507855	0.06666666666666667	2998.0	994.5714285714286	174.42857142857142	1.0	24503	0.7272727489471436	1.2857142857142858	24	16	45.316021973274374	39.65151922661507	55.51212691726111
true	2015-10-16	2015-09-16	ffde37d2-b618-49cf-98f7-15352b6d9b0f	2961ce29-a2d9-4d08-8a52-fb30c8712afb	73.63333333333334	0.0	Paris	48.84008	2.357893	Entire home/apt	2	false	15	11	19	3	0.124023	48	0	1	5	289	7	7	0.0	0.0	0.34408602150537637	1	1125	63	0.31913522573617786	0.08548330404217926	0.9333333333333332	3251.8571428571427	1024.142857142857	195.28571428571428	1.0	25352	1.423076868057251	2.6122448979591835	75	28	90.4062036598899	90.4062036598899	62.15426501617431
true	2015-10-17	2015-09-17	f854a499-1568-4680-b083-4a3c7a62a92d	893c0672-6f92-426b-97f5-d0137959e3f5	309.66578097354966	112.66843805290063	Paris	48.85467	2.283374	Entire home/apt	5	false	8	7	27	5	0.278196	34	0	1	6	290	4	7	0.2	0.32142857142857145	0.8518518518518519	2	1125	379	0.12295971432247678	0.3131623931623932	0.0	3408.4285714285716	1060.857142857143	211.28571428571428	1.0	25557	1.8181818723678589	3.1836734693877546	139	62	124.0261101550476	146.5763120014199	109.93223400106493
false	2015-10-19	2015-09-19	fdd13c9b-7316-4a26-b2c4-51c5d3d03737	040f222f-077a-4bdf-b774-35f79ce57a37	113.97504823004334	22.498647689819336	Paris	48.885025	2.303442	Private room	2	false	5	3	3	5	0.972869	10	33	1	1	292	7	7	0.0	0.0	0.05555555555555556	1	1125	113	0.2931049134996202	0.14909090909090908	0.0	3049.1428571428573	987.7142857142857	185.0	1.0	25030	1.0	0.16326530612244897	14	8	51.28877170351951	55.84777363272124	NULL
true	2015-10-25	2015-09-25	bbc6f6a4-de39-4f6d-a15e-5d30e2b5bfc5	542a7634-0d85-4270-938d-e8ea118a201a	39.877185934072806	55.842210988907986	Paris	48.872253	2.373884	Entire home/apt	4	false	0	0	7	5	0.64971	0	0	1	0	298	7	7	0.0	0.0	0.36666666666666664	1	1125	40	0.19443870860444018	0.21980582524271844	4.266666666666667	2813.714285714286	890.7142857142857	160.85714285714286	1.0	25874	1.100000023841858	2.7551020408163263	100	39	78.49953708602352	78.49953708602352	94.19944450322824
true	2015-10-26	2015-09-26	f7d41eec-6432-4a78-9291-68d2bd0de022	b1cbba52-e40b-4e88-97a5-ce495420566c	58.24403049922937	31.803725506935674	Paris	48.8322	2.228957	Entire home/apt	2	false	4	3	49	4	0.482191	14	0	1	1	299	7	6	0.0	0.0	0.16279069767441862	4	15	47	0.3026315789473684	0.3786301369863014	0.4666666666666666	2768.714285714286	874.4285714285714	154.71428571428572	1.0	25273	1.545454502105713	0.6938775510204082	49	23	88.26568943531538	88.82433303933637	128.48802892482618
false	2015-11-02	2015-10-03	4908feab-8f3c-43cb-9e28-378255770391	48ca4f52-6507-4469-bf81-fe00d2ffdb2b	89.63133663941575	11.238252639770508	Paris	48.87456	2.375927	Entire home/apt	3	false	12	11	32	4	0.934088	48	0	1	1	306	7	7	0.0	0.0	0.022988505747126436	2	1125	107	0.2264419436454773	0.1728638497652582	0.0	2155.5714285714284	634.2857142857143	106.85714285714286	1.0	26631	0.6111111044883728	1.448979591836735	118	44	70.5846776035399	72.82546101952529	59.380760523612935
false	2015-11-12	2015-10-13	bcf44509-90cc-4f07-b3cb-ff4ee7f83942	b24d99d2-ba9f-4934-a8b9-95c669191358	110.0	0.0	Paris	48.87891	2.327885	Entire home/apt	2	false	0	0	NULL	3	0.235439	0	0	0	4	316	7	7	0.0	0.0	0.0	1	1125	NULL	0.16065989841114392	0.10210526315789474	0.0	2504.0	766.2857142857143	143.0	1.0	25295	1.1666666269302368	1.510204081632653	58	32	112.57227615954513	110.0	99.4956986258606
false	2015-11-14	2015-10-15	edccdc18-960f-4eb3-9874-adf332183238	eec6beff-be68-4e0f-bcf3-721a77bc7f3d	67.35159916338483	33.02719497680664	Paris	48.91024	2.264039	Private room	4	false	19	14	198	5	0.948905	45	12	1	6	318	7	7	0.0	0.0	0.0	1	30	47	0.23140038529487506	0.16841328413284132	0.5333333333333333	2829.8571428571427	887.0	186.14285714285714	1.0	25711	1.0	0.34693877551020413	19	13	54.22374508916576	57.07762640964817	39.95433848675372
true	2015-11-16	2015-10-17	45f3ad35-0bff-4db8-acd7-5e7fcc20fb1b	b84fa0c3-af54-421f-8ba1-49cc53c3f959	132.08097496170177	82.51415022978938	Paris	48.862286	2.361884	Entire home/apt	2	false	31	18	15	5	0.308276	85	0	1	1	320	7	7	0.0	0.2413793103448276	0.7241379310344828	2	365	135	0.17520626555097865	0.18362017804154301	0.0	2229.0	682.4285714285714	107.57142857142857	1.0	26190	0.523809552192688	1.3401360544217689	92	46	125.06893113920596	136.43883397004285	106.87708660986691
true	2015-11-18	2015-10-19	abe49a27-ec93-4063-ab9e-9dc9b5ed8141	21a94784-e96b-4ad7-85d8-3864ab979784	130.8153881420595	42.923059289702486	Paris	48.859417	2.346199	Entire home/apt	5	true	53	34	4	4	0.905088	150	23	1	3	322	7	1	0.13333333333333333	0.13793103448275862	0.8901098901098901	2	1000	204	0.1835535182184352	0.13156020942408378	0.13333333333333333	2266.714285714286	692.8571428571429	103.0	1.0	25911	0.3499999940395355	2.016326530612244	119	54	147.53279418851346	180.0	113.48676476039496
false	2015-11-23	2015-10-24	ceb38d76-d529-4c5b-b027-8b6934c29721	57686ef9-a8ba-4790-923d-e1b55d7e7eec	110.83095191113715	40.685943603515625	Paris	48.85924	2.356532	Entire home/apt	2	true	2	2	24	4	0.934137	10	15	1	1	327	7	7	0.0	0.0	0.16666666666666666	7	1125	112	0.3113207547169811	0.1220952380952381	0.13333333333333333	2099.5714285714284	621.8571428571429	95.85714285714286	1.0	26183	0.8392857313156128	1.4081632653061225	104	51	132.99714229336456	143.52608272492262	140.20115416758847
false	2015-11-24	2015-10-25	3c2df83c-6249-495b-a484-5f3de7c6927e	37caaf63-2c99-4b50-a40d-25bc99d902c4	99.15771174689166	37.70048522949219	Paris	48.891304	2.264651	Entire home/apt	2	false	11	3	0	4	0.332899	15	18	1	2	328	7	7	0.0	0.0	0.3373493975903614	1	1125	100	0.21665743986765543	0.32424778761061945	0.20000000000000004	2067.8571428571427	634.2857142857143	98.57142857142857	1.0	25915	1.0	1.3707482993197282	72	30	93.64894998317546	93.64894998317546	132.21028232918889
true	2015-12-01	2015-11-01	5e47006c-2ef1-4aa0-b2ed-0319cd3b5c82	3abf756c-6bd5-4443-bb85-9a4fca3ee9d4	84.02012262707368	31.77865110218955	Paris	48.842136	2.219951	Entire home/apt	5	false	27	16	18	4	0.651451	70	0	1	2	335	7	7	0.0	0.0	0.3013698630136986	1	1125	113	0.26892347459669236	0.2136723163841808	0.13333333333333333	1787.2857142857142	552.0	96.14285714285714	1.0	26231	1.894736886024475	0.8979591836734693	69	36	90.80153003022497	93.55309154629239	44.02498425707877
false	2015-12-01	2015-11-01	69e47516-ed6c-45ed-a416-f49a486fa76f	489e9638-de1b-415d-a147-c399a3a2814b	66.03747638561816	15.98525619506836	Paris	48.882965	2.367091	Entire home/apt	2	false	17	12	24	5	0.339999	51	0	1	2	335	7	1	0.07692307692307693	0.037037037037037035	0.24285714285714285	1	1125	62	0.23955546003399472	0.17097852028639618	0.0	1787.2857142857142	552.0	96.14285714285714	1.0	26231	0.3499999940395355	0.9795918367346939	71	21	77.04372244988785	71.540599417753	66.03747638561816
false	2015-12-06	2015-11-06	634b9ab3-b804-47f6-83dd-a50494ee12a0	440c324e-14e3-4a0e-a3ce-4eacd9d21f0c	103.25918852188718	0.0	Paris	48.964005	1.904924	Entire home/apt	6	false	7	6	97	5	0.069134	27	0	1	0	340	2	0	0.0	0.0	0.08333333333333333	2	90	110	0.1890890834095714	0.08546448087431695	0.0	2477.8571428571427	688.2857142857143	160.0	1.0	25694	0.375	0.6326530612244898	89	61	102.17224969534101	108.69388265461808	73.3683707918672
false	2015-12-08	2015-11-08	81d4785f-a066-45c8-aeee-5fb9aa24ddff	abc3576a-9aa2-4a92-a6b3-3c0c62c3ebc5	128.86529095801984	0.0	Paris	48.86781	2.369697	Entire home/apt	4	false	14	9	24	3	0.875522	39	0	1	2	342	7	7	0.0	0.0	0.24358974358974358	1	1125	136	0.2615168536150897	0.1711178247734139	0.0	2226.0	650.5714285714286	136.42857142857142	1.0	25802	0.3888888955116272	1.1904761904761905	104	37	91.27958109526406	85.91019397201323	77.85611328713699
false	2015-12-08	2015-11-08	f54d6b3d-d803-4527-885b-47b2c020ace9	0794a503-508b-48e9-b8ed-a34c2036b0ef	65.50652290366008	42.76223373413086	Paris	48.79835	2.42234	Entire home/apt	4	true	46	32	4	5	0.587381	147	19	1	2	342	7	5	0.13333333333333333	0.27586206896551724	0.609375	3	365	67	0.2805130838498367	0.144375	0.39999999999999997	2226.0	650.5714285714286	136.42857142857142	1.0	25802	0.4000000059604645	1.3448979591836732	92	43	65.50652290366008	71.412848739236	56.91550350645877
true	2015-12-14	2015-11-14	408687a9-4070-4351-ba74-031342281ec1	e009ca94-617f-4709-a3d3-978850fdc053	85.50832013537847	37.966719458486104	Paris	48.863415	2.276817	Entire home/apt	5	true	149	74	10	3	0.860042	294	12	1	1	348	7	7	0.0	0.0	0.8876404494382022	3	130	94	0.16769135600388652	0.13317507418397626	0.3333333333333333	1940.7142857142858	461.57142857142856	96.85714285714286	1.0	27839	0.6000000238418579	2.0448979591836727	143	62	102.3276826872456	107.71335019710062	53.85667509855031
false	2015-12-17	2015-11-17	8707bbbd-a206-4689-8413-da0d39cd82b4	9edd2f8c-0e35-4162-9407-4873473722a7	159.74355608177055	53.452789306640625	Paris	48.864616	2.340933	Entire home/apt	4	true	105	65	0	5	0.909866	298	15	1	4	351	7	4	0.0	0.35714285714285715	0.8452380952380952	1	1125	121	0.169129065365811	0.12921859545004943	0.0	1686.142857142857	389.7142857142857	78.14285714285714	1.0	28263	1.2941176891326904	0.4693877551020407	67	35	127.58042398476975	139.3735724203367	123.29200637183632
false	2015-12-24	2015-11-24	167a84bc-6a6e-4397-87f1-517e167411bc	b393e0f5-d7d1-4c8a-92a4-330eb1a5728f	58.438212215711374	16.295757293701172	Paris	48.871597	2.398497	Private room	2	false	0	0	NULL	4	0.365204	0	0	1	4	358	7	7	0.0	0.0	0.0	1	2	NULL	0.19230769230769232	0.10153846153846155	0.0	1812.2857142857142	446.0	84.42857142857143	1.0	31688	1.6666666269302368	0.0	9	4	53.125647468828525	58.438212215711374	31.875388481297115
false	2015-12-25	2015-11-25	c031015a-654f-4c00-a457-72d529affa75	07007d7e-6e3f-436e-96bd-97191c6f9782	37.246127732934625	16.298633575439453	Paris	48.817883	2.554844	Private room	5	false	0	0	NULL	3	0.163187	0	0	0	5	359	7	7	0.0	0.0	0.0	1	1125	NULL	0.16379310344827586	0.15466666666666667	0.0	1863.4285714285713	476.7142857142857	88.85714285714286	1.0	31718	1.5909091234207153	0.7346938775510203	55	38	37.246127732934625	38.310302811018474	21.28350156167693
false	2015-12-28	2015-11-28	7467d742-0e44-4425-bdb6-a8bc619f400e	bd18a139-06a0-4372-9caf-dc314a1d9709	148.4159250287556	54.40666961669922	Paris	48.882282	2.333014	Entire home/apt	4	false	0	0	NULL	4	0.990151	0	29	1	1	362	7	1	0.0	0.0	0.0	5	365	NULL	0.18292682926829268	0.16634146341463416	0.0	2007.857142857143	522.7142857142857	110.28571428571429	1.0	29178	1.5	1.1836734693877549	91	43	95.41023751848573	102.30097689482082	90.10966876745874
false	2015-12-28	2015-11-28	81fdfbcc-52c0-40a7-a54d-8f0e87bd33e7	83ec41e3-527c-4015-8b7a-0a2ee2dbb389	102.83103376992351	0.0	Paris	48.852543	2.292959	Entire home/apt	2	true	3	2	3	4	0.897601	9	16	1	1	362	7	7	0.0	0.0	0.2413793103448276	1	1125	71	0.28114210390577127	0.18539130434782608	0.13333333333333333	2007.857142857143	522.7142857142857	110.28571428571429	1.0	29178	2.307692289352417	1.1156462585034015	88	35	106.0113750205397	106.0113750205397	148.4159250287556
false	2015-12-30	2015-11-30	483dce48-0a4a-48bc-b516-1af64fa66675	64e40639-c21d-4f68-8085-b8dd2874dc35	185.37448293760295	43.65886688232422	Paris	48.855927	2.30374	Entire home/apt	2	false	32	23	18	4	0.277176	108	0	1	3	364	7	7	0.0	0.0	0.4318181818181818	3	365	154	0.11458236292788856	0.13588652482269503	0.3333333333333333	2323.4285714285716	696.7142857142857	150.14285714285714	1.0	26667	3.0	3.331632653061224	125	45	127.11393115721346	158.89241394651683	111.22468976256178
false	2015-01-10	2014-12-11	3d57f76d-0e6a-4e99-a82d-a5f22e9faf98	5dfd0a53-af0b-4fa8-a3b4-cbcce8689282	100.0	89.0	San Francisco	37.771923	-122.43136	Private room	1	false	7	1	120	5	0.896901	5	0	1	6	10	7	7	NULL	NULL	0.0	2	27	107	NULL	NULL	0.0	460.2857142857143	109.14285714285714	29.571428571428573	1.0	3580	1.134615421295166	0.6122448979591836	33	21	115.0	119.0	85.0
false	2015-02-22	2015-01-23	2369a29f-43fb-4455-9acc-cf3add24e203	3808edfe-6b3b-4317-b6eb-9ef0c894c0b2	80.0	30.0	San Francisco	37.754677	-122.50145	Private room	3	false	20	10	18	5	0.846992	37	6	1	0	53	7	7	0.0	0.0	0.2967032967032967	5	1125	55	NULL	NULL	0.06666666666666667	504.85714285714283	85.0	20.142857142857142	1.0	3452	0.302325576543808	2.081632653061224	60	43	85.0	87.0	80.0
false	2015-02-23	2015-01-24	0e0d0b92-9e98-46f1-8215-ff0f95f80a3c	c5b1d7b6-0378-496c-bed7-4197c1c8f4f7	90.0	25.0	San Francisco	37.77796	-122.42208	Shared room	1	false	12	7	108	5	0.216196	33	0	1	1	54	7	7	0.0	0.0	0.0	1	5	130	NULL	NULL	0.0	478.0	87.85714285714286	20.142857142857142	1.0	3432	0.31578946113586426	0.24489795918367346	12	8	50.0	50.0	30.0
true	2015-02-27	2015-01-28	bd6b6056-d7dc-46cd-aff4-7addc0dfbccf	4c5b1d86-48b9-4780-a7d7-29e215565f36	90.0	35.0	San Francisco	37.778625	-122.43738	Private room	2	true	108	74	5	4	NULL	322	14	1	5	58	1	7	0.13333333333333333	0.1724137931034483	0.6233766233766234	2	28	100	NULL	NULL	0.19999999999999998	518.0	105.42857142857143	26.857142857142858	1.0	3349	0.5833333134651184	0.8571428571428573	67	38	109.5	120.0	85.0
false	2015-03-24	2015-02-22	b0e2c9d2-5f91-4f15-8e96-76be2b498809	aafc0144-9ae1-4370-a654-04bae3dfc288	425.0	75.0	San Francisco	37.753414	-122.41233	Entire home/apt	5	true	16	13	6	4	0.786509	64	17	1	2	83	2	7	0.26666666666666666	0.13793103448275862	0.42857142857142855	2	1125	425	NULL	NULL	0.0	571.8571428571429	90.0	27.857142857142858	1.0	2923	0.5344827771186829	1.0612244897959184	49	19	199.5	222.0	173.0
true	2015-04-30	2015-03-31	d7892124-26d1-4255-b013-396ad18a1c59	e3935234-0cd8-471f-b23c-6aed8cf254e5	149.0	65.0	San Francisco	37.795387	-122.4116	Entire home/apt	4	false	57	40	13	5	0.075206	198	0	1	4	120	0	0	0.0	0.5	0.7297297297297297	1	90	194	NULL	NULL	0.06666666666666667	467.42857142857144	76.0	21.428571428571427	1.0	2693	0.9024389982223511	1.3673469387755104	43	22	254.5	205.0	258.5
true	2015-05-05	2015-04-05	bd6b6056-d7dc-46cd-aff4-7addc0dfbccf	4c5b1d86-48b9-4780-a7d7-29e215565f36	110.0	35.0	San Francisco	37.778625	-122.43738	Private room	2	true	121	87	2	4	NULL	385	14	1	2	125	5	7	0.13333333333333333	0.41379310344827586	0.627906976744186	2	28	110	NULL	NULL	0.5333333333333333	557.4285714285714	68.85714285714286	18.285714285714285	0.8571428571428571	2739	0.5897436141967773	3.83673469387755	300	165	110.0	122.5	87.0
true	2015-06-12	2015-05-13	37faa797-ce36-472e-8d6e-09e3905b5813	3f29e449-4c32-4ef8-8339-0bdace389a04	149.0	100.0	San Francisco	37.754818	-122.436646	Entire home/apt	2	true	46	20	1	5	0.989334	95	11	1	5	163	2	0	0.6666666666666666	0.6551724137931034	0.8735632183908046	30	365	149	NULL	NULL	0.8666666666666667	1101.5714285714287	163.42857142857142	47.142857142857146	1.0	2246	1.5	4.448979591836734	91	30	205.0	225.0	224.0
false	2015-08-28	2015-07-29	74943cc8-b110-43d8-90e0-2ac34ae8a774	3808edfe-6b3b-4317-b6eb-9ef0c894c0b2	70.0	30.0	San Francisco	37.770428	-122.43856	Shared room	5	false	16	7	19	4	NULL	32	0	1	5	240	3	7	0.26666666666666666	0.3793103448275862	0.4772727272727273	30	1125	58	NULL	NULL	0.0	1037.7142857142858	113.0	38.0	1.0	2064	1.547169804573059	0.04081632653061224	9	7	62.5	62.5	55.0
true	2015-09-13	2015-08-14	dbbf4c06-d4d9-40d2-846f-3f18ab00562a	8e3f1e57-5410-4aed-b832-239346873e8d	233.5	0.0	San Francisco	37.798115	-122.43654	Private room	2	false	37	26	2	5	0.913736	125	15	1	0	256	5	1	0.3333333333333333	0.2413793103448276	0.5894736842105263	1	1125	211	0.10534452175983505	0.2853333333333333	0.8666666666666667	1104.2857142857142	164.57142857142858	55.285714285714285	1.0	1823	2.185840606689453	1.7428571428571427	31	11	154.5	192.5	129.0
true	2015-10-13	2015-09-13	7e59e41d-376c-49b8-9cf3-3e7d61181ff3	eac89de1-bbf9-4d39-9fa7-c7c602eddc8a	250.10000000000002	85.0	San Francisco	37.757385	-122.41197	Entire home/apt	3	false	10	4	25	5	0.977163	20	19	1	2	286	4	7	0.0	0.0	0.7142857142857143	7	180	355	0.28001637483766567	0.20015503875968993	0.3333333333333333	782.5714285714286	118.0	34.142857142857146	1.0	2804	1.2619047164916992	0.4897959183673469	45	15	225.0	264.5	270.0
false	2015-11-04	2015-10-05	6b9157b3-bf5a-4ad3-90df-7d4f892a1320	bed6906f-7360-4612-b0d9-45d6c2f8caa6	39.0	0.0	San Francisco	37.68484	-122.46587	Private room	2	false	0	0	NULL	5	0.174994	0	0	0	3	308	7	7	0.0	0.0	0.0	91	91	NULL	NULL	NULL	0.0	612.2857142857143	80.71428571428571	24.714285714285715	1.0	3245	0.739130437374115	0.9387755102040817	52	34	88.0	95.0	68.5
false	2015-11-09	2015-10-10	dc1107be-ff16-4f4f-aa07-54867a232075	3808edfe-6b3b-4317-b6eb-9ef0c894c0b2	40.0	30.0	San Francisco	37.687546	-122.46341	Shared room	4	false	19	6	61	4	0.980174	28	0	1	1	313	7	7	0.0	0.0	0.3225806451612903	5	1125	60	0.15868925592701905	0.16654205607476635	0.06666666666666667	645.2857142857143	98.42857142857143	29.428571428571427	1.0	3246	0.3076923191547394	0.653061224489796	17	16	46.5	44.0	55.0
false	2015-11-17	2015-10-18	8c9e2031-57ae-49ec-8c41-7049e61d64c1	9c009ca1-f565-4a61-b1f9-dc88304e0c57	400.0	120.0	San Francisco	37.795246	-122.43295	Entire home/apt	5	false	75	41	18	5	0.521861	177	0	1	2	321	2	7	0.2	0.10344827586206896	0.8615384615384616	3	1125	400	0.28081214246411007	0.2629379760609358	0.0	568.7142857142857	83.57142857142857	21.714285714285715	1.0	3602	0.800000011920929	1.77687074829932	99	47	240.0	248.0	255.0
true	2015-11-28	2015-10-29	52332be5-91bd-4301-a778-d6ba2403d3bd	7ae6552f-d3a4-49b4-ba20-840cc52c1b02	228.56666666666666	200.0	San Francisco	37.760864	-122.39473	Entire home/apt	6	false	6	3	12	5	0.777503	15	0	1	6	332	7	7	0.0	0.0	0.64	30	365	450	0.31173824734157984	0.304251968503937	0.0	647.5714285714286	76.0	24.0	1.0	3851	0.9230769276618958	1.2448979591836733	42	17	250.0	221.5	249.5
false	2015-11-29	2015-10-30	9c560909-b459-448e-907c-55af1ca347f1	1880c5b1-2a23-4d94-ad5a-b71c6c938c3b	145.0	0.0	San Francisco	37.776756	-122.41003	Private room	2	false	17	15	0	3	0.60418	72	0	1	0	333	7	7	0.0	0.0625	0.5675675675675675	1	1125	137	0.18825343096697772	0.2710047846889952	0.0	502.2857142857143	64.14285714285714	17.714285714285715	1.0	3963	0.36538460850715637	0.24489795918367344	38	15	129.0	139.5	97.5
true	2015-12-02	2015-11-02	c6f56591-306c-4410-b2e3-d6d8b09498a6	6bccfe96-132f-406d-9d14-49e97b523d35	150.0	120.0	San Francisco	37.715286	-122.3982	Entire home/apt	4	true	12	11	2	4	NULL	55	40	1	3	336	7	7	0.0	0.0	0.6935483870967742	2	30	175	0.18774142256909998	0.17333333333333334	0.0	413.85714285714283	54.714285714285715	14.285714285714286	1.0	3919	1.0	1.4489795918367343	44	26	150.0	163.0	123.0
false	2015-12-03	2015-11-03	4c8c98ae-2645-4dd9-94c5-295543450cc2	5ba784b6-d9c2-4e60-82ef-3166791517e2	195.0	75.0	San Francisco	37.801216	-122.40373	Entire home/apt	2	false	85	62	2	5	0.452727	292	10	1	4	337	7	0	0.4666666666666667	0.3333333333333333	0.8369565217391305	3	30	195	0.21915556709721404	0.24867692307692305	0.39999999999999997	460.57142857142856	62.142857142857146	15.428571428571429	1.0	3853	0.3076923191547394	1.877551020408163	99	56	209.5	209.0	200.0
false	2015-12-12	2015-11-12	b6dc4105-28b4-4065-b6d1-0e4867064768	d01f45f3-eb7c-4d11-8b8f-d4cc0aab94f6	295.0	100.0	San Francisco	37.747784	-122.40672	Entire home/apt	6	false	72	19	53	5	0.311945	63	0	1	6	346	7	7	0.0	0.0	0.5272727272727272	2	365	295	0.3662595404199807	0.13713155291790305	0.0	649.2857142857143	75.28571428571429	25.142857142857142	1.0	3645	1.263157844543457	0.7959183673469387	54	17	195.0	182.0	127.5
false	2015-01-01	2014-12-02	5510395a-cc4f-45f3-ba29-88650c660e41	17be6640-1461-4345-87cc-3b59e012568a	425.0	80.0	Los Angeles	33.98172	-118.468	Entire home/apt	4	false	0	0	NULL	3	0.426514	0	0	1	4	1	7	7	NULL	NULL	0.0	1	1125	NULL	NULL	NULL	0.0	919.8571428571429	309.7142857142857	57.57142857142857	1.0	8893	1.5555555820465088	4.285714285714283	120	67	199.0	185.5	225.0
false	2015-01-08	2014-12-09	04c04487-afe2-41ae-927f-1223b9b07d57	1dbb3cff-89e9-4d3b-a6b9-4ad4b7934fe9	225.0	75.0	Los Angeles	33.954926	-118.44778	Entire home/apt	3	false	22	12	53	5	0.631091	53	32	1	4	8	5	7	NULL	NULL	0.3118279569892473	2	1125	200	NULL	NULL	0.0	815.8571428571429	256.42857142857144	43.42857142857143	1.0	9765	0.5555555820465088	2.3673469387755097	64	54	225.0	247.0	115.0
false	2015-01-09	2014-12-10	ab5e2f23-eb33-4a4c-a712-f6d1fcacff31	05e1838e-d934-425e-a52a-d192e12e0b20	120.0	50.0	Los Angeles	34.088943	-118.38535	Entire home/apt	3	false	0	0	0	5	0.833795	0	0	1	5	9	7	7	NULL	NULL	0.07142857142857142	1	1125	114	NULL	NULL	0.8000000000000002	847.8571428571429	271.7142857142857	45.57142857142857	1.0	9730	0.7692307829856873	4.10204081632653	137	91	174.5	195.0	129.0
